time,turbine_id,temperature_2m,pressure_msl,wind_speed_100m,wind_direction_100m,air_density_kg_m3
2024-08-15 20:00:00+00:00,T01,26.12,1009.5,4.23,177,1.175
2024-08-15 21:00:00+00:00,T01,22.66,1009.1,4.44,226,1.188
2024-08-15 22:00:00+00:00,T01,24.18,1009.1,2.52,225,1.182
2024-08-15 23:00:00+00:00,T01,23.71,1009.4,4.72,228,1.185
2024-08-16 00:00:00+00:00,T01,26.17,1009.3,3.6,270,1.175
2024-08-16 01:00:00+00:00,T01,25.93,1008.4,6.8,205,1.175
2024-08-16 02:00:00+00:00,T01,26.57,1009.9,6.01,213,1.174
2024-08-16 03:00:00+00:00,T01,28.21,1008.0,6.93,166,1.165
2024-08-16 04:00:00+00:00,T01,28.6,1009.9,10.91,167,1.166
2024-08-16 05:00:00+00:00,T01,31.01,1006.8,7.13,197,1.153
2024-08-16 06:00:00+00:00,T01,31.53,1008.6,7.88,213,1.153
2024-08-16 07:00:00+00:00,T01,33.09,1007.7,7.98,199,1.146
2024-08-16 08:00:00+00:00,T01,33.55,1011.1,6.79,210,1.149
2024-08-16 09:00:00+00:00,T01,35.39,1007.6,5.59,224,1.138
2024-08-16 10:00:00+00:00,T01,34.64,1011.4,7.74,223,1.145
2024-08-16 11:00:00+00:00,T01,35.36,1007.9,7.18,199,1.138
2024-08-16 12:00:00+00:00,T01,34.65,1012.4,1.11,213,1.146
2024-08-16 13:00:00+00:00,T01,32.48,1009.4,5.43,185,1.151
2024-08-16 14:00:00+00:00,T01,33.4,1010.3,4.7,210,1.148
2024-08-16 15:00:00+00:00,T01,31.25,1010.2,4.23,213,1.156
2024-08-16 16:00:00+00:00,T01,30.31,1013.3,7.05,194,1.163
2024-08-16 17:00:00+00:00,T01,28.13,1012.4,4.0,123,1.171
2024-08-16 18:00:00+00:00,T01,27.24,1009.0,6.66,195,1.17
2024-08-16 19:00:00+00:00,T01,27.17,1011.9,4.82,270,1.174
2024-08-16 20:00:00+00:00,T01,27.82,1012.0,5.06,209,1.171
2024-08-16 21:00:00+00:00,T01,24.39,1010.7,6.83,193,1.183
2024-08-16 22:00:00+00:00,T01,25.31,1012.5,5.64,221,1.182
2024-08-16 23:00:00+00:00,T01,25.11,1010.5,6.45,242,1.18
2024-08-17 00:00:00+00:00,T01,26.35,1012.8,4.91,225,1.178
2024-08-17 01:00:00+00:00,T01,26.8,1011.9,5.55,221,1.175
2024-08-17 02:00:00+00:00,T01,28.41,1011.6,7.85,194,1.169
2024-08-17 03:00:00+00:00,T01,26.03,1013.2,7.67,220,1.18
2024-08-17 04:00:00+00:00,T01,29.52,1011.9,5.01,196,1.165
2024-08-17 05:00:00+00:00,T01,30.72,1013.6,5.11,241,1.162
2024-08-17 06:00:00+00:00,T01,32.68,1012.5,10.83,274,1.153
2024-08-17 07:00:00+00:00,T01,32.93,1012.7,5.86,265,1.153
2024-08-17 08:00:00+00:00,T01,33.86,1014.8,4.97,219,1.152
2024-08-17 09:00:00+00:00,T01,35.57,1013.7,6.96,216,1.144
2024-08-17 10:00:00+00:00,T01,36.57,1012.9,4.51,198,1.139
2024-08-17 11:00:00+00:00,T01,32.57,1014.3,4.3,251,1.156
2024-08-17 12:00:00+00:00,T01,34.09,1013.7,5.89,250,1.149
2024-08-17 13:00:00+00:00,T01,33.44,1013.8,5.99,262,1.152
2024-08-17 14:00:00+00:00,T01,32.61,1014.7,4.02,246,1.156
2024-08-17 15:00:00+00:00,T01,30.78,1014.3,6.22,217,1.163
2024-08-17 16:00:00+00:00,T01,28.83,1015.2,3.26,190,1.171
2024-08-17 17:00:00+00:00,T01,27.98,1014.0,2.93,264,1.173
2024-08-17 18:00:00+00:00,T01,28.07,1015.1,4.32,204,1.174
2024-08-17 19:00:00+00:00,T01,27.47,1015.7,3.41,274,1.177
2024-08-17 20:00:00+00:00,T01,26.01,1014.7,5.16,181,1.182
2024-08-17 21:00:00+00:00,T01,24.13,1014.9,4.78,197,1.189
2024-08-17 22:00:00+00:00,T01,24.7,1016.1,3.09,206,1.188
2024-08-17 23:00:00+00:00,T01,24.91,1016.7,5.48,226,1.188
2024-08-18 00:00:00+00:00,T01,26.1,1015.6,4.4,238,1.182
2024-08-18 01:00:00+00:00,T01,26.97,1014.3,4.82,200,1.177
2024-08-18 02:00:00+00:00,T01,27.12,1015.4,5.41,231,1.178
2024-08-18 03:00:00+00:00,T01,28.97,1013.7,6.84,182,1.169
2024-08-18 04:00:00+00:00,T01,28.9,1014.2,5.99,200,1.17
2024-08-18 05:00:00+00:00,T01,31.63,1015.0,7.68,174,1.16
2024-08-18 06:00:00+00:00,T01,33.28,1014.8,7.57,187,1.154
2024-08-18 07:00:00+00:00,T01,32.39,1015.0,5.21,190,1.157
2024-08-18 08:00:00+00:00,T01,34.73,1014.6,4.37,211,1.148
2024-08-18 09:00:00+00:00,T01,33.84,1012.9,3.22,290,1.149
2024-08-18 10:00:00+00:00,T01,35.96,1014.8,4.75,161,1.144
2024-08-18 11:00:00+00:00,T01,35.76,1014.4,5.49,198,1.144
2024-08-18 12:00:00+00:00,T01,33.96,1013.8,6.52,216,1.15
2024-08-18 13:00:00+00:00,T01,34.33,1013.4,1.72,197,1.148
2024-08-18 14:00:00+00:00,T01,31.9,1014.7,4.77,234,1.159
2024-08-18 15:00:00+00:00,T01,30.94,1014.1,5.25,179,1.162
2024-08-18 16:00:00+00:00,T01,29.07,1014.2,7.03,223,1.169
2024-08-18 17:00:00+00:00,T01,28.68,1013.4,4.03,185,1.17
2024-08-18 18:00:00+00:00,T01,27.34,1014.0,3.88,226,1.176
2024-08-18 19:00:00+00:00,T01,26.17,1012.5,1.78,209,1.178
2024-08-18 20:00:00+00:00,T01,25.0,1013.0,3.49,221,1.184
2024-08-18 21:00:00+00:00,T01,26.06,1013.7,3.45,197,1.18
2024-08-18 22:00:00+00:00,T01,25.72,1013.4,3.36,162,1.181
2024-08-18 23:00:00+00:00,T01,24.58,1011.2,4.38,183,1.183
2024-08-19 00:00:00+00:00,T01,24.36,1013.3,3.64,235,1.187
2024-08-19 01:00:00+00:00,T01,27.36,1013.3,6.11,214,1.175
2024-08-19 02:00:00+00:00,T01,28.62,1012.3,7.19,246,1.169
2024-08-19 03:00:00+00:00,T01,28.4,1011.3,8.24,184,1.168
2024-08-19 04:00:00+00:00,T01,28.54,1011.1,6.75,248,1.168
2024-08-19 05:00:00+00:00,T01,31.21,1010.7,8.47,262,1.157
2024-08-19 06:00:00+00:00,T01,33.92,1009.9,8.21,176,1.146
2024-08-19 07:00:00+00:00,T01,31.39,1012.3,4.49,248,1.158
2024-08-19 08:00:00+00:00,T01,34.62,1009.8,6.22,282,1.143
2024-08-19 09:00:00+00:00,T01,34.65,1010.0,4.29,218,1.143
2024-08-19 10:00:00+00:00,T01,33.97,1009.9,4.62,262,1.146
2024-08-19 11:00:00+00:00,T01,35.19,1012.1,6.29,246,1.143
2024-08-19 12:00:00+00:00,T01,33.12,1011.0,5.82,266,1.15
2024-08-19 13:00:00+00:00,T01,33.93,1009.4,7.57,234,1.145
2024-08-19 14:00:00+00:00,T01,33.39,1009.3,8.87,216,1.147
2024-08-19 15:00:00+00:00,T01,31.44,1009.2,6.09,227,1.154
2024-08-19 16:00:00+00:00,T01,29.18,1010.4,5.12,224,1.164
2024-08-19 17:00:00+00:00,T01,27.1,1007.1,5.17,222,1.169
2024-08-19 18:00:00+00:00,T01,26.01,1010.2,5.37,214,1.176
2024-08-19 19:00:00+00:00,T01,24.89,1008.9,6.25,264,1.179
2024-08-19 20:00:00+00:00,T01,26.92,1008.4,4.67,214,1.171
2024-08-19 21:00:00+00:00,T01,24.9,1008.7,6.96,198,1.179
2024-08-19 22:00:00+00:00,T01,23.87,1010.0,6.02,200,1.185
2024-08-19 23:00:00+00:00,T01,24.36,1010.4,8.6,230,1.183
2024-08-20 00:00:00+00:00,T01,24.7,1009.2,9.43,171,1.18
2024-08-20 01:00:00+00:00,T01,26.57,1010.0,9.82,231,1.174
2024-08-20 02:00:00+00:00,T01,26.2,1008.5,7.24,238,1.174
2024-08-20 03:00:00+00:00,T01,30.13,1009.9,5.08,247,1.16
2024-08-20 04:00:00+00:00,T01,29.6,1009.8,4.24,194,1.162
2024-08-20 05:00:00+00:00,T01,30.49,1007.7,6.69,185,1.156
2024-08-20 06:00:00+00:00,T01,32.85,1009.4,4.9,213,1.149
2024-08-20 07:00:00+00:00,T01,35.05,1010.3,4.58,210,1.142
2024-08-20 08:00:00+00:00,T01,35.42,1007.7,6.44,238,1.138
2024-08-20 09:00:00+00:00,T01,34.23,1009.5,4.59,203,1.144
2024-08-20 10:00:00+00:00,T01,35.16,1009.9,6.96,193,1.141
2024-08-20 11:00:00+00:00,T01,35.14,1008.0,8.39,163,1.139
2024-08-20 12:00:00+00:00,T01,34.87,1009.7,4.55,194,1.142
2024-08-20 13:00:00+00:00,T01,34.01,1010.1,5.17,197,1.146
2024-08-20 14:00:00+00:00,T01,31.58,1011.7,1.95,234,1.157
2024-08-20 15:00:00+00:00,T01,30.04,1009.3,4.68,206,1.16
2024-08-20 16:00:00+00:00,T01,29.91,1012.0,2.58,239,1.163
2024-08-20 17:00:00+00:00,T01,27.56,1010.7,1.62,234,1.171
2024-08-20 18:00:00+00:00,T01,28.59,1012.0,1.14,177,1.168
2024-08-20 19:00:00+00:00,T01,26.45,1012.2,6.64,176,1.177
2024-08-20 20:00:00+00:00,T01,24.54,1011.8,2.04,195,1.184
2024-08-20 21:00:00+00:00,T01,24.72,1012.1,2.47,206,1.184
2024-08-20 22:00:00+00:00,T01,24.46,1009.9,4.83,199,1.182
2024-08-20 23:00:00+00:00,T01,25.22,1010.7,5.2,239,1.18
2024-08-21 00:00:00+00:00,T01,26.43,1011.8,5.79,235,1.177
2024-08-21 01:00:00+00:00,T01,25.02,1011.8,5.37,256,1.182
2024-08-21 02:00:00+00:00,T01,26.0,1013.0,3.94,225,1.18
2024-08-21 03:00:00+00:00,T01,29.26,1011.3,7.03,220,1.165
2024-08-21 04:00:00+00:00,T01,29.76,1013.1,5.64,232,1.165
2024-08-21 05:00:00+00:00,T01,31.37,1011.7,3.07,211,1.157
2024-08-21 06:00:00+00:00,T01,32.52,1012.0,8.09,229,1.153
2024-08-21 07:00:00+00:00,T01,33.04,1014.0,4.82,219,1.154
2024-08-21 08:00:00+00:00,T01,35.02,1013.8,5.91,272,1.146
2024-08-21 09:00:00+00:00,T01,34.29,1015.2,2.91,171,1.15
2024-08-21 10:00:00+00:00,T01,35.41,1015.9,2.42,263,1.147
2024-08-21 11:00:00+00:00,T01,34.22,1013.2,3.26,266,1.148
2024-08-21 12:00:00+00:00,T01,33.19,1013.0,2.93,228,1.152
2024-08-21 13:00:00+00:00,T01,34.17,1016.2,5.81,240,1.152
2024-08-21 14:00:00+00:00,T01,32.7,1013.9,1.21,244,1.155
2024-08-21 15:00:00+00:00,T01,29.51,1013.1,4.06,267,1.166
2024-08-21 16:00:00+00:00,T01,28.73,1014.8,2.06,277,1.171
2024-08-21 17:00:00+00:00,T01,28.95,1014.6,4.63,247,1.17
2024-08-21 18:00:00+00:00,T01,28.73,1014.5,3.88,282,1.171
2024-08-21 19:00:00+00:00,T01,26.28,1013.9,3.37,219,1.18
2024-08-21 20:00:00+00:00,T01,25.52,1015.1,7.7,237,1.184
2024-08-21 21:00:00+00:00,T01,23.96,1015.5,4.57,241,1.191
2024-08-21 22:00:00+00:00,T01,26.91,1015.8,7.01,195,1.179
2024-08-21 23:00:00+00:00,T01,25.45,1014.8,3.96,230,1.184
2024-08-22 00:00:00+00:00,T01,26.76,1014.8,6.0,210,1.179
2024-08-22 01:00:00+00:00,T01,27.27,1015.8,6.46,229,1.178
2024-08-22 02:00:00+00:00,T01,28.49,1014.5,7.07,199,1.172
2024-08-22 03:00:00+00:00,T01,29.32,1016.6,6.09,166,1.171
2024-08-22 04:00:00+00:00,T01,30.01,1014.8,5.85,182,1.166
2024-08-22 05:00:00+00:00,T01,31.89,1014.5,2.54,208,1.159
2024-08-22 06:00:00+00:00,T01,32.51,1013.5,6.13,212,1.155
2024-08-22 07:00:00+00:00,T01,35.24,1016.2,5.45,210,1.148
2024-08-22 08:00:00+00:00,T01,33.48,1013.5,6.36,185,1.151
2024-08-22 09:00:00+00:00,T01,34.41,1014.2,7.63,223,1.149
2024-08-22 10:00:00+00:00,T01,35.51,1013.0,9.51,199,1.143
2024-08-22 11:00:00+00:00,T01,36.26,1014.1,6.96,202,1.142
2024-08-22 12:00:00+00:00,T01,34.39,1015.3,6.79,225,1.15
2024-08-22 13:00:00+00:00,T01,32.8,1011.9,6.79,191,1.152
2024-08-22 14:00:00+00:00,T01,32.31,1013.7,6.58,155,1.156
2024-08-22 15:00:00+00:00,T01,30.99,1011.5,6.22,221,1.159
2024-08-22 16:00:00+00:00,T01,31.49,1014.9,4.61,196,1.161
2024-08-22 17:00:00+00:00,T01,29.19,1012.7,4.72,194,1.167
2024-08-22 18:00:00+00:00,T01,28.6,1011.3,5.79,243,1.168
2024-08-22 19:00:00+00:00,T01,26.65,1012.8,8.5,190,1.177
2024-08-22 20:00:00+00:00,T01,25.26,1014.2,7.2,220,1.184
2024-08-22 21:00:00+00:00,T01,26.14,1013.7,8.84,219,1.18
2024-08-22 22:00:00+00:00,T01,26.35,1014.7,4.5,287,1.18
2024-08-22 23:00:00+00:00,T01,25.73,1011.0,6.6,171,1.178
2024-08-23 00:00:00+00:00,T01,25.72,1011.3,7.31,226,1.179
2024-08-23 01:00:00+00:00,T01,27.62,1012.7,7.85,236,1.173
2024-08-23 02:00:00+00:00,T01,27.16,1011.6,5.31,255,1.173
2024-08-23 03:00:00+00:00,T01,29.01,1011.2,4.22,214,1.166
2024-08-23 04:00:00+00:00,T01,29.33,1010.4,4.1,213,1.164
2024-08-23 05:00:00+00:00,T01,30.4,1010.4,6.65,267,1.16
2024-08-23 06:00:00+00:00,T01,32.97,1012.2,10.4,223,1.152
2024-08-23 07:00:00+00:00,T01,33.93,1011.6,7.04,248,1.148
2024-08-23 08:00:00+00:00,T01,35.96,1011.6,5.19,232,1.14
2024-08-23 09:00:00+00:00,T01,34.78,1011.0,6.56,250,1.144
2024-08-23 10:00:00+00:00,T01,34.94,1011.5,5.71,206,1.144
2024-08-23 11:00:00+00:00,T01,34.06,1011.6,5.59,218,1.147
2024-08-23 12:00:00+00:00,T01,32.41,1010.0,4.04,242,1.151
2024-08-23 13:00:00+00:00,T01,31.44,1010.0,2.76,243,1.155
2024-08-23 14:00:00+00:00,T01,32.71,1008.9,3.39,262,1.149
2024-08-23 15:00:00+00:00,T01,30.79,1010.7,5.14,244,1.158
2024-08-23 16:00:00+00:00,T01,30.94,1008.2,3.86,256,1.155
2024-08-23 17:00:00+00:00,T01,29.95,1007.5,5.84,241,1.158
2024-08-23 18:00:00+00:00,T01,27.28,1008.7,2.21,267,1.17
2024-08-23 19:00:00+00:00,T01,27.86,1009.2,5.94,216,1.168
2024-08-23 20:00:00+00:00,T01,25.91,1010.1,4.38,231,1.177
2024-08-23 21:00:00+00:00,T01,26.19,1010.2,4.69,188,1.176
2024-08-23 22:00:00+00:00,T01,25.2,1008.3,6.35,197,1.177
2024-08-23 23:00:00+00:00,T01,26.25,1008.4,4.82,248,1.173
2024-08-24 00:00:00+00:00,T01,24.86,1008.9,5.54,215,1.179
2024-08-24 01:00:00+00:00,T01,27.14,1008.2,6.23,176,1.17
2024-08-24 02:00:00+00:00,T01,27.2,1008.2,7.06,215,1.169
2024-08-24 03:00:00+00:00,T01,28.36,1009.9,6.91,212,1.167
2024-08-24 04:00:00+00:00,T01,30.78,1009.9,7.9,175,1.158
2024-08-24 05:00:00+00:00,T01,31.31,1008.0,6.86,221,1.153
2024-08-24 06:00:00+00:00,T01,32.57,1007.8,5.01,199,1.148
2024-08-24 07:00:00+00:00,T01,34.2,1010.3,9.22,207,1.145
2024-08-24 08:00:00+00:00,T01,35.22,1008.4,5.24,223,1.139
2024-08-24 09:00:00+00:00,T01,33.85,1010.8,5.69,182,1.147
2024-08-24 10:00:00+00:00,T01,35.6,1010.4,3.62,232,1.14
2024-08-24 11:00:00+00:00,T01,35.32,1008.6,1.19,195,1.139
2024-08-24 12:00:00+00:00,T01,33.57,1007.6,2.95,195,1.144
2024-08-24 13:00:00+00:00,T01,33.98,1010.3,3.86,235,1.146
2024-08-24 14:00:00+00:00,T01,31.21,1010.3,4.43,213,1.156
2024-08-24 15:00:00+00:00,T01,32.5,1009.6,3.57,185,1.151
2024-08-24 16:00:00+00:00,T01,29.75,1010.4,4.95,199,1.162
2024-08-24 17:00:00+00:00,T01,28.55,1010.0,5.64,208,1.166
2024-08-24 18:00:00+00:00,T01,28.67,1010.7,5.27,177,1.167
2024-08-24 19:00:00+00:00,T01,26.24,1011.1,4.14,230,1.176
2024-08-24 20:00:00+00:00,T01,26.22,1009.4,4.5,207,1.175
2024-08-24 21:00:00+00:00,T01,24.07,1011.3,4.66,174,1.185
2024-08-24 22:00:00+00:00,T01,24.13,1010.7,4.32,194,1.184
2024-08-24 23:00:00+00:00,T01,24.07,1010.3,7.84,242,1.184
2024-08-25 00:00:00+00:00,T01,25.66,1011.9,4.38,194,1.18
2024-08-25 01:00:00+00:00,T01,27.28,1012.3,5.82,271,1.174
2024-08-25 02:00:00+00:00,T01,27.85,1011.3,7.07,205,1.17
2024-08-25 03:00:00+00:00,T01,29.55,1010.1,3.89,234,1.162
2024-08-25 04:00:00+00:00,T01,28.83,1013.3,8.07,172,1.169
2024-08-25 05:00:00+00:00,T01,30.72,1013.4,6.22,231,1.162
2024-08-25 06:00:00+00:00,T01,31.67,1013.5,7.55,220,1.158
2024-08-25 07:00:00+00:00,T01,34.03,1013.2,6.46,245,1.149
2024-08-25 08:00:00+00:00,T01,34.78,1012.0,4.95,248,1.145
2024-08-25 09:00:00+00:00,T01,34.59,1013.1,6.73,217,1.147
2024-08-25 10:00:00+00:00,T01,35.87,1013.3,6.45,298,1.142
2024-08-25 11:00:00+00:00,T01,34.56,1016.0,7.48,262,1.15
2024-08-25 12:00:00+00:00,T01,34.55,1013.1,6.56,218,1.147
2024-08-25 13:00:00+00:00,T01,34.66,1015.0,2.65,251,1.149
2024-08-25 14:00:00+00:00,T01,32.1,1012.2,7.46,167,1.155
2024-08-25 15:00:00+00:00,T01,31.44,1013.4,6.72,218,1.159
2024-08-25 16:00:00+00:00,T01,31.92,1014.0,6.44,267,1.158
2024-08-25 17:00:00+00:00,T01,28.87,1016.1,6.04,224,1.172
2024-08-25 18:00:00+00:00,T01,28.34,1015.5,4.6,237,1.173
2024-08-25 19:00:00+00:00,T01,26.06,1014.8,6.6,200,1.182
2024-08-25 20:00:00+00:00,T01,27.46,1013.3,5.3,252,1.174
2024-08-25 21:00:00+00:00,T01,23.09,1016.1,10.5,233,1.195
2024-08-25 22:00:00+00:00,T01,24.05,1014.3,6.23,229,1.189
2024-08-25 23:00:00+00:00,T01,24.41,1015.4,5.01,246,1.189
2024-08-26 00:00:00+00:00,T01,27.31,1016.7,6.44,266,1.179
2024-08-26 01:00:00+00:00,T01,26.88,1015.6,9.28,233,1.179
2024-08-26 02:00:00+00:00,T01,27.23,1016.5,6.42,169,1.179
2024-08-26 03:00:00+00:00,T01,27.69,1013.3,3.45,215,1.173
2024-08-26 04:00:00+00:00,T01,30.13,1017.6,9.38,215,1.169
2024-08-26 05:00:00+00:00,T01,31.39,1015.0,7.88,178,1.161
2024-08-26 06:00:00+00:00,T01,31.47,1015.2,6.55,164,1.161
2024-08-26 07:00:00+00:00,T01,32.05,1013.6,7.9,188,1.157
2024-08-26 08:00:00+00:00,T01,33.31,1014.7,4.24,198,1.153
2024-08-26 09:00:00+00:00,T01,34.74,1013.2,4.0,192,1.146
2024-08-26 10:00:00+00:00,T01,35.05,1014.0,7.27,177,1.146
2024-08-26 11:00:00+00:00,T01,35.09,1014.3,4.99,191,1.146
2024-08-26 12:00:00+00:00,T01,34.29,1014.4,6.06,210,1.149
2024-08-26 13:00:00+00:00,T01,32.16,1015.5,4.6,195,1.159
2024-08-26 14:00:00+00:00,T01,32.77,1014.3,5.51,208,1.155
2024-08-26 15:00:00+00:00,T01,30.49,1013.3,4.2,186,1.163
2024-08-26 16:00:00+00:00,T01,30.2,1013.4,1.38,157,1.164
2024-08-26 17:00:00+00:00,T01,29.18,1015.3,5.06,198,1.17
2024-08-26 18:00:00+00:00,T01,27.15,1013.2,3.08,222,1.175
2024-08-26 19:00:00+00:00,T01,25.24,1013.8,5.71,275,1.184
2024-08-26 20:00:00+00:00,T01,26.53,1011.4,4.7,153,1.176
2024-08-26 21:00:00+00:00,T01,25.7,1011.5,6.18,199,1.179
2024-08-26 22:00:00+00:00,T01,24.6,1013.4,4.18,187,1.186
2024-08-26 23:00:00+00:00,T01,22.49,1011.2,2.22,217,1.192
2024-08-27 00:00:00+00:00,T01,25.57,1014.9,5.05,199,1.184
2024-08-27 01:00:00+00:00,T01,27.2,1013.4,5.98,225,1.175
2024-08-27 02:00:00+00:00,T01,28.48,1009.5,5.15,250,1.166
2024-08-27 03:00:00+00:00,T01,27.88,1010.1,5.27,204,1.169
2024-08-27 04:00:00+00:00,T01,29.66,1011.3,8.08,228,1.163
2024-08-27 05:00:00+00:00,T01,30.83,1012.5,5.24,265,1.16
2024-08-27 06:00:00+00:00,T01,33.29,1012.1,7.14,250,1.151
2024-08-27 07:00:00+00:00,T01,32.16,1010.7,5.81,195,1.153
2024-08-27 08:00:00+00:00,T01,33.72,1009.7,3.13,284,1.146
2024-08-27 09:00:00+00:00,T01,34.09,1009.2,3.27,215,1.144
2024-08-27 10:00:00+00:00,T01,35.58,1008.3,4.73,242,1.138
2024-08-27 11:00:00+00:00,T01,32.98,1009.2,4.87,235,1.148
2024-08-27 12:00:00+00:00,T01,34.57,1009.9,2.51,225,1.143
2024-08-27 13:00:00+00:00,T01,33.21,1010.7,1.69,222,1.149
2024-08-27 14:00:00+00:00,T01,32.34,1008.1,1.56,253,1.15
2024-08-27 15:00:00+00:00,T01,31.79,1010.2,2.75,228,1.154
2024-08-27 16:00:00+00:00,T01,31.03,1011.1,2.38,205,1.158
2024-08-27 17:00:00+00:00,T01,26.99,1010.2,3.55,224,1.173
2024-08-27 18:00:00+00:00,T01,28.62,1008.8,6.86,237,1.165
2024-08-27 19:00:00+00:00,T01,27.17,1009.7,4.81,183,1.171
2024-08-27 20:00:00+00:00,T01,25.48,1009.3,3.58,249,1.177
2024-08-27 21:00:00+00:00,T01,25.97,1009.1,5.03,202,1.175
2024-08-27 22:00:00+00:00,T01,25.51,1008.6,7.61,244,1.177
2024-08-27 23:00:00+00:00,T01,26.32,1008.6,7.09,265,1.173
2024-08-28 00:00:00+00:00,T01,25.25,1009.2,6.13,229,1.178
2024-08-28 01:00:00+00:00,T01,26.07,1008.8,4.85,239,1.174
2024-08-28 02:00:00+00:00,T01,28.87,1010.3,4.48,205,1.165
2024-08-28 03:00:00+00:00,T01,30.64,1009.7,6.24,198,1.158
2024-08-28 04:00:00+00:00,T01,30.79,1009.8,6.84,159,1.157
2024-08-28 05:00:00+00:00,T01,32.22,1011.0,4.61,202,1.153
2024-08-28 06:00:00+00:00,T01,31.96,1010.6,5.0,193,1.154
2024-08-28 07:00:00+00:00,T01,32.37,1011.1,7.03,149,1.153
2024-08-28 08:00:00+00:00,T01,33.78,1010.1,3.44,204,1.147
2024-08-28 09:00:00+00:00,T01,35.87,1009.0,3.79,232,1.137
2024-08-28 10:00:00+00:00,T01,33.37,1012.1,6.61,210,1.15
2024-08-28 11:00:00+00:00,T01,34.67,1008.7,7.24,228,1.142
2024-08-28 12:00:00+00:00,T01,32.42,1009.6,6.32,194,1.151
2024-08-28 13:00:00+00:00,T01,33.88,1008.5,6.86,181,1.144
2024-08-28 14:00:00+00:00,T01,33.33,1010.8,7.68,199,1.149
2024-08-28 15:00:00+00:00,T01,30.55,1010.7,6.54,200,1.159
2024-08-28 16:00:00+00:00,T01,29.56,1011.6,4.73,176,1.164
2024-08-28 17:00:00+00:00,T01,30.5,1010.4,8.36,229,1.159
2024-08-28 18:00:00+00:00,T01,27.52,1008.7,8.11,202,1.169
2024-08-28 19:00:00+00:00,T01,25.31,1011.4,7.2,196,1.181
2024-08-28 20:00:00+00:00,T01,24.55,1012.2,4.85,222,1.184
2024-08-28 21:00:00+00:00,T01,23.0,1011.8,6.6,210,1.19
2024-08-28 22:00:00+00:00,T01,25.78,1011.7,3.44,231,1.179
2024-08-28 23:00:00+00:00,T01,24.44,1012.9,6.78,254,1.186
2024-08-29 00:00:00+00:00,T01,26.73,1013.6,3.36,196,1.178
2024-08-29 01:00:00+00:00,T01,27.18,1011.6,6.52,189,1.173
2024-08-29 02:00:00+00:00,T01,26.37,1011.3,9.59,253,1.176
2024-08-29 03:00:00+00:00,T01,27.71,1011.5,7.55,281,1.171
2024-08-29 04:00:00+00:00,T01,30.57,1012.3,9.69,211,1.161
2024-08-29 05:00:00+00:00,T01,31.18,1011.2,7.53,206,1.158
2024-08-29 06:00:00+00:00,T01,32.92,1013.6,7.1,205,1.154
2024-08-29 07:00:00+00:00,T01,31.84,1012.4,6.31,241,1.156
2024-08-29 08:00:00+00:00,T01,35.23,1014.4,7.57,238,1.146
2024-08-29 09:00:00+00:00,T01,34.01,1013.6,5.95,234,1.15
2024-08-29 10:00:00+00:00,T01,33.27,1013.1,7.2,258,1.152
2024-08-29 11:00:00+00:00,T01,34.29,1015.1,7.96,218,1.15
2024-08-29 12:00:00+00:00,T01,34.75,1014.7,5.76,225,1.148
2024-08-29 13:00:00+00:00,T01,35.22,1013.4,2.63,205,1.145
2024-08-29 14:00:00+00:00,T01,32.24,1014.7,5.14,274,1.158
2024-08-29 15:00:00+00:00,T01,30.24,1015.3,6.48,262,1.166
2024-08-29 16:00:00+00:00,T01,31.89,1015.0,5.09,265,1.159
2024-08-29 17:00:00+00:00,T01,28.99,1013.5,4.66,211,1.169
2024-08-29 18:00:00+00:00,T01,27.05,1015.1,5.44,273,1.178
2024-08-29 19:00:00+00:00,T01,25.46,1015.2,6.0,240,1.184
2024-08-29 20:00:00+00:00,T01,24.85,1016.7,0.3,245,1.189
2024-08-29 21:00:00+00:00,T01,26.44,1014.1,6.79,242,1.179
2024-08-29 22:00:00+00:00,T01,25.01,1014.4,6.04,213,1.185
2024-08-29 23:00:00+00:00,T01,24.82,1014.4,5.16,216,1.186
2024-08-30 00:00:00+00:00,T01,25.09,1013.3,4.04,180,1.184
2024-08-30 01:00:00+00:00,T01,27.69,1015.6,5.89,196,1.176
2024-08-30 02:00:00+00:00,T01,26.97,1015.6,6.78,208,1.179
2024-08-30 03:00:00+00:00,T01,29.13,1013.7,3.4,185,1.168
2024-08-30 04:00:00+00:00,T01,30.16,1014.7,6.95,213,1.165
2024-08-30 05:00:00+00:00,T01,31.29,1013.0,5.61,238,1.159
2024-08-30 06:00:00+00:00,T01,31.87,1016.4,7.51,197,1.161
2024-08-30 07:00:00+00:00,T01,34.17,1013.8,6.52,176,1.149
2024-08-30 08:00:00+00:00,T01,35.84,1014.7,4.94,185,1.144
2024-08-30 09:00:00+00:00,T01,34.95,1013.7,4.91,210,1.146
2024-08-30 10:00:00+00:00,T01,33.71,1014.5,5.31,245,1.152
2024-08-30 11:00:00+00:00,T01,33.68,1013.1,4.62,210,1.15
2024-08-30 12:00:00+00:00,T01,34.45,1011.9,4.95,198,1.146
2024-08-30 13:00:00+00:00,T01,33.43,1014.7,2.8,170,1.153
2024-08-30 14:00:00+00:00,T01,32.51,1014.7,1.9,207,1.157
2024-08-30 15:00:00+00:00,T01,31.41,1011.6,2.8,214,1.157
2024-08-30 16:00:00+00:00,T01,28.93,1013.1,1.74,191,1.168
