time,turbine_id,temperature_2m,pressure_msl,wind_speed_100m,wind_direction_100m,air_density_kg_m3,expected_power_kw,actual_power_kw,nacelle_temp_c,vibration_mm_s,alert,hour
2024-08-10 10:00:00+00:00,T01,33.7,1014.1,4.61,244,1.151,18.7,0.0,43.9,2.65,Normal,10
2024-08-10 11:00:00+00:00,T01,35.98,1014.0,5.94,217,1.143,114.1,0.0,45.1,2.66,Normal,11
2024-08-10 12:00:00+00:00,T01,34.7,1016.0,2.69,237,1.15,0.0,0.0,44.6,3.07,Normal,12
2024-08-10 13:00:00+00:00,T01,33.99,1014.5,7.26,206,1.151,208.3,385.5,44.2,2.78,Normal,13
2024-08-10 14:00:00+00:00,T01,33.62,1014.6,5.87,232,1.152,106.2,468.2,48.4,2.49,Normal,14
2024-08-10 15:00:00+00:00,T01,30.3,1013.1,5.27,180,1.163,52.5,0.0,41.3,3.91,Normal,15
2024-08-10 16:00:00+00:00,T01,29.65,1014.9,4.51,173,1.168,15.5,310.3,41.8,2.79,Normal,16
2024-08-10 17:00:00+00:00,T01,30.11,1012.5,6.41,170,1.163,178.1,180.3,40.2,2.95,Normal,17
2024-08-10 18:00:00+00:00,T01,29.12,1012.3,4.85,233,1.167,28.4,22.1,40.0,3.47,Normal,18
2024-08-10 19:00:00+00:00,T01,26.57,1011.8,8.38,163,1.176,699.3,619.9,41.2,2.59,Normal,19
2024-08-10 20:00:00+00:00,T01,26.73,1012.9,6.38,171,1.177,173.4,111.1,36.5,3.38,Normal,20
2024-08-10 21:00:00+00:00,T01,24.75,1012.3,3.58,179,1.184,0.9,49.1,34.6,3.27,Normal,21
2024-08-10 22:00:00+00:00,T01,25.03,1011.4,7.55,223,1.182,423.0,515.6,39.3,3.03,Normal,22
2024-08-10 23:00:00+00:00,T01,24.99,1011.2,5.9,234,1.182,109.5,597.3,40.5,1.84,Normal,23
2024-08-11 00:00:00+00:00,T01,24.51,1010.8,5.93,200,1.183,113.0,0.0,36.2,2.4,Normal,0
2024-08-11 01:00:00+00:00,T01,26.65,1010.5,6.29,248,1.174,159.9,473.2,40.6,2.93,Normal,1
2024-08-11 02:00:00+00:00,T01,28.48,1011.2,7.28,240,1.168,352.1,759.2,42.8,3.75,Normal,2
2024-08-11 03:00:00+00:00,T01,28.53,1010.9,7.95,260,1.167,544.6,563.1,40.6,2.04,Normal,3
2024-08-11 04:00:00+00:00,T01,29.87,1010.2,8.59,257,1.161,784.4,825.3,46.3,2.09,Normal,4
2024-08-11 05:00:00+00:00,T01,32.61,1011.8,8.03,216,1.153,571.5,601.6,47.8,2.68,Normal,5
2024-08-11 06:00:00+00:00,T01,31.6,1009.2,6.27,249,1.154,157.0,334.4,43.8,3.28,Normal,6
2024-08-11 07:00:00+00:00,T01,32.21,1010.5,4.7,238,1.153,22.1,288.7,46.0,1.7,Normal,7
2024-08-11 08:00:00+00:00,T01,33.74,1011.0,5.52,257,1.148,71.9,131.7,43.6,1.79,Normal,8
2024-08-11 09:00:00+00:00,T01,33.56,1008.9,6.46,247,1.146,186.0,220.9,45.2,2.98,Normal,9
2024-08-11 10:00:00+00:00,T01,35.87,1009.8,6.64,240,1.138,216.6,164.3,45.8,2.86,Normal,10
2024-08-11 11:00:00+00:00,T01,35.14,1009.2,7.86,262,1.14,515.5,616.6,53.5,2.69,Normal,11
2024-08-11 12:00:00+00:00,T01,33.51,1009.0,2.69,251,1.146,0.0,107.4,44.7,2.49,Normal,12
2024-08-11 13:00:00+00:00,T01,33.03,1010.0,4.7,268,1.149,22.1,36.5,43.6,3.02,Normal,13
2024-08-11 14:00:00+00:00,T01,35.28,1008.7,4.28,247,1.139,9.4,111.7,44.5,2.01,Normal,14
2024-08-11 15:00:00+00:00,T01,30.91,1009.8,3.47,239,1.157,0.5,0.0,41.2,2.1,Normal,15
2024-08-11 16:00:00+00:00,T01,29.13,1010.4,4.32,266,1.164,10.3,342.1,41.0,2.67,Normal,16
2024-08-11 17:00:00+00:00,T01,29.03,1008.1,3.97,268,1.162,4.1,44.4,40.1,3.17,Normal,17
2024-08-11 18:00:00+00:00,T01,28.12,1007.9,3.89,265,1.165,3.2,0.0,36.1,4.02,Normal,18
2024-08-11 19:00:00+00:00,T01,26.61,1010.9,3.02,255,1.175,0.0,0.0,34.6,3.22,Normal,19
2024-08-11 20:00:00+00:00,T01,24.4,1010.6,4.57,226,1.183,17.4,0.0,33.8,1.5,Normal,20
2024-08-11 21:00:00+00:00,T01,23.97,1006.7,6.49,237,1.18,190.9,288.6,37.1,3.38,Normal,21
2024-08-11 22:00:00+00:00,T01,25.52,1009.5,6.81,236,1.178,248.4,397.6,39.5,1.8,Normal,22
2024-08-11 23:00:00+00:00,T01,25.27,1008.9,3.64,184,1.178,1.2,21.9,34.5,2.11,Normal,23
2024-08-12 00:00:00+00:00,T01,24.13,1010.0,3.05,196,1.184,0.0,0.0,35.9,2.71,Normal,0
2024-08-12 01:00:00+00:00,T01,27.24,1008.8,5.23,265,1.17,49.8,161.6,36.9,2.61,Normal,1
2024-08-12 02:00:00+00:00,T01,28.47,1008.3,3.88,215,1.165,3.1,106.3,37.8,3.19,Normal,2
2024-08-12 03:00:00+00:00,T01,28.48,1009.1,7.07,144,1.165,302.7,63.5,39.4,3.04,Normal,3
2024-08-12 04:00:00+00:00,T01,29.68,1010.5,4.35,207,1.162,11.0,0.0,38.7,2.48,Normal,4
2024-08-12 05:00:00+00:00,T01,31.6,1009.0,6.0,217,1.153,121.2,60.7,42.8,2.64,Normal,5
2024-08-12 06:00:00+00:00,T01,32.01,1007.0,3.08,182,1.15,0.0,174.0,41.3,2.43,Normal,6
2024-08-12 07:00:00+00:00,T01,32.3,1009.0,4.74,265,1.151,23.7,0.0,42.7,2.27,Normal,7
2024-08-12 08:00:00+00:00,T01,34.5,1008.1,5.37,228,1.142,59.8,0.0,45.0,3.8,Normal,8
2024-08-12 09:00:00+00:00,T01,33.41,1008.4,7.38,228,1.146,377.3,392.9,49.4,2.3,Normal,9
2024-08-12 10:00:00+00:00,T01,35.5,1009.5,3.35,203,1.139,0.2,193.1,44.4,2.67,Normal,10
2024-08-12 11:00:00+00:00,T01,33.5,1007.9,4.8,213,1.145,26.2,45.2,43.1,2.58,Normal,11
2024-08-12 12:00:00+00:00,T01,34.34,1007.7,0.74,224,1.142,0.0,0.0,46.6,3.08,Normal,12
2024-08-12 13:00:00+00:00,T01,33.02,1009.6,2.19,216,1.149,0.0,162.7,44.0,3.2,Normal,13
2024-08-12 14:00:00+00:00,T01,34.0,1009.3,2.6,185,1.145,0.0,0.0,44.9,2.51,Normal,14
2024-08-12 15:00:00+00:00,T01,30.26,1009.8,2.68,211,1.159,0.0,18.7,40.5,3.44,Normal,15
2024-08-12 16:00:00+00:00,T01,28.63,1010.2,4.33,210,1.166,10.6,173.8,39.6,1.29,Normal,16
2024-08-12 17:00:00+00:00,T01,27.73,1009.7,4.24,211,1.169,8.6,54.2,37.2,2.84,Normal,17
2024-08-12 18:00:00+00:00,T01,26.4,1011.5,1.46,173,1.176,0.0,0.0,36.1,2.9,Normal,18
2024-08-12 19:00:00+00:00,T01,26.24,1011.8,4.7,214,1.177,22.1,32.8,35.7,2.31,Normal,19
2024-08-12 20:00:00+00:00,T01,26.11,1012.3,2.67,220,1.178,0.0,0.0,38.2,2.56,Normal,20
2024-08-12 21:00:00+00:00,T01,25.76,1011.6,7.83,227,1.179,506.0,553.8,41.2,3.0,Normal,21
2024-08-12 22:00:00+00:00,T01,26.34,1011.9,6.22,223,1.177,149.9,139.7,39.3,2.66,Normal,22
2024-08-12 23:00:00+00:00,T01,24.23,1012.5,5.9,181,1.186,109.5,0.0,34.9,2.95,Normal,23
2024-08-13 00:00:00+00:00,T01,28.08,1013.3,5.69,251,1.172,87.4,221.1,39.3,3.32,Normal,0
2024-08-13 01:00:00+00:00,T01,28.09,1013.9,6.19,248,1.173,145.8,114.2,37.7,2.42,Normal,1
2024-08-13 02:00:00+00:00,T01,27.23,1012.5,6.8,200,1.174,246.4,203.5,38.9,3.16,Normal,2
2024-08-13 03:00:00+00:00,T01,26.81,1011.5,5.73,236,1.175,91.4,0.0,37.0,3.55,Normal,3
2024-08-13 04:00:00+00:00,T01,30.11,1014.4,8.3,214,1.165,668.5,644.6,44.7,1.79,Normal,4
2024-08-13 05:00:00+00:00,T01,31.48,1014.7,7.76,224,1.16,484.3,249.5,42.9,2.72,Normal,5
2024-08-13 06:00:00+00:00,T01,30.09,1015.3,8.22,260,1.166,638.7,570.0,43.7,2.03,Normal,6
2024-08-13 07:00:00+00:00,T01,33.48,1010.8,6.62,254,1.148,213.0,364.9,45.1,2.91,Normal,7
2024-08-13 08:00:00+00:00,T01,34.38,1013.1,7.85,286,1.148,512.3,258.9,47.9,3.73,Normal,8
2024-08-13 09:00:00+00:00,T01,33.88,1010.4,5.11,248,1.147,42.2,79.5,44.4,2.74,Normal,9
2024-08-13 10:00:00+00:00,T01,35.8,1014.4,11.07,214,1.144,2360.0,2394.6,64.9,3.53,Normal,10
2024-08-13 11:00:00+00:00,T01,35.72,1013.8,5.12,252,1.143,42.8,25.9,44.4,3.1,Normal,11
2024-08-13 12:00:00+00:00,T01,34.07,1013.9,5.47,181,1.15,67.7,390.9,47.7,2.64,Normal,12
2024-08-13 13:00:00+00:00,T01,33.65,1013.8,7.23,289,1.151,339.9,268.6,47.1,3.06,Normal,13
2024-08-13 14:00:00+00:00,T01,31.67,1015.3,7.05,246,1.16,298.3,257.8,42.9,2.23,Normal,14
2024-08-13 15:00:00+00:00,T01,30.38,1014.0,3.17,256,1.164,0.0,0.0,40.8,3.49,Normal,15
2024-08-13 16:00:00+00:00,T01,30.35,1015.3,2.5,241,1.165,0.0,214.5,42.6,3.6,Normal,16
2024-08-13 17:00:00+00:00,T01,29.11,1014.9,3.28,223,1.17,0.1,0.0,37.2,2.12,Normal,17
2024-08-13 18:00:00+00:00,T01,26.74,1014.6,3.76,236,1.179,2.0,96.6,36.3,2.68,Normal,18
2024-08-13 19:00:00+00:00,T01,24.63,1015.7,4.71,208,1.188,22.5,0.0,36.6,2.74,Normal,19
2024-08-13 20:00:00+00:00,T01,25.88,1015.1,5.33,215,1.183,56.8,0.0,34.1,2.06,Normal,20
2024-08-13 21:00:00+00:00,T01,23.69,1013.8,7.71,239,1.19,469.2,560.9,39.8,2.88,Normal,21
2024-08-13 22:00:00+00:00,T01,25.17,1015.3,8.0,198,1.186,561.3,490.5,39.4,2.22,Normal,22
2024-08-13 23:00:00+00:00,T01,26.82,1016.0,5.75,274,1.18,93.4,0.0,36.4,2.61,Normal,23
2024-08-14 00:00:00+00:00,T01,25.73,1014.8,7.32,193,1.183,362.0,400.0,40.9,2.82,Normal,0
2024-08-14 01:00:00+00:00,T01,25.36,1015.7,8.35,239,1.185,687.6,1160.0,42.6,3.42,Normal,1
2024-08-14 02:00:00+00:00,T01,25.68,1015.9,9.36,201,1.184,1155.2,1252.1,42.7,2.33,Normal,2
2024-08-14 03:00:00+00:00,T01,29.8,1013.6,6.92,184,1.166,270.5,49.3,40.4,3.88,Normal,3
2024-08-14 04:00:00+00:00,T01,29.96,1015.2,5.79,228,1.167,97.5,0.0,41.0,2.63,Normal,4
2024-08-14 05:00:00+00:00,T01,31.73,1014.1,8.12,214,1.159,602.7,374.3,42.8,3.89,Normal,5
2024-08-14 06:00:00+00:00,T01,33.42,1013.6,8.96,196,1.152,950.7,840.3,48.6,2.87,Normal,6
2024-08-14 07:00:00+00:00,T01,33.63,1015.1,5.95,210,1.153,115.3,90.1,44.6,4.08,Normal,7
2024-08-14 08:00:00+00:00,T01,34.08,1013.7,9.49,191,1.149,1227.5,986.0,52.3,2.55,Normal,8
2024-08-14 09:00:00+00:00,T01,34.27,1014.3,8.62,207,1.149,797.1,780.2,49.8,3.16,Normal,9
2024-08-14 10:00:00+00:00,T01,32.66,1015.0,5.26,187,1.156,51.8,97.1,44.4,4.52,Normal,10
2024-08-14 11:00:00+00:00,T01,33.51,1015.1,2.76,201,1.153,0.0,0.0,43.4,1.98,Normal,11
2024-08-14 12:00:00+00:00,T01,34.19,1014.8,3.93,230,1.15,3.6,186.7,44.1,3.97,Normal,12
2024-08-14 13:00:00+00:00,T01,33.11,1016.1,3.44,171,1.156,0.4,16.1,43.1,3.07,Normal,13
2024-08-14 14:00:00+00:00,T01,32.97,1013.2,4.98,186,1.153,34.9,47.8,44.2,2.44,Normal,14
2024-08-14 15:00:00+00:00,T01,30.82,1013.7,1.69,184,1.162,0.0,0.0,38.7,2.57,Normal,15
2024-08-14 16:00:00+00:00,T01,30.47,1012.8,7.35,180,1.162,369.6,112.7,40.0,3.68,Normal,16
2024-08-14 17:00:00+00:00,T01,29.6,1013.7,7.49,170,1.166,406.5,309.3,42.6,3.52,Normal,17
2024-08-14 18:00:00+00:00,T01,26.59,1014.0,2.38,200,1.178,0.0,23.0,37.6,3.42,Normal,18
2024-08-14 19:00:00+00:00,T01,26.34,1013.8,1.17,214,1.179,0.0,4.2,35.1,3.09,Normal,19
2024-08-14 20:00:00+00:00,T01,24.04,1012.4,3.84,200,1.187,2.7,0.0,32.5,3.15,Normal,20
2024-08-14 21:00:00+00:00,T01,25.82,1011.9,5.12,170,1.179,42.8,0.0,34.6,3.68,Normal,21
2024-08-14 22:00:00+00:00,T01,25.17,1012.6,6.67,234,1.183,222.0,354.1,38.2,1.61,Normal,22
2024-08-14 23:00:00+00:00,T01,25.4,1012.4,6.5,242,1.181,192.5,182.9,38.8,2.6,Normal,23
2024-08-15 00:00:00+00:00,T01,27.1,1013.1,4.01,226,1.176,4.6,136.1,39.3,3.27,Normal,0
2024-08-15 01:00:00+00:00,T01,27.41,1011.1,2.01,189,1.172,0.0,76.3,37.4,2.59,Normal,1
2024-08-15 02:00:00+00:00,T01,27.75,1013.4,6.07,196,1.173,129.9,250.4,36.7,3.71,Normal,2
2024-08-15 03:00:00+00:00,T01,29.46,1012.6,6.86,278,1.166,258.3,213.4,41.7,3.23,Normal,3
2024-08-15 04:00:00+00:00,T01,29.02,1011.9,4.96,273,1.167,33.8,10.8,39.2,3.19,Normal,4
2024-08-15 05:00:00+00:00,T01,31.84,1010.2,5.78,244,1.154,96.5,260.8,43.3,3.26,Normal,5
2024-08-15 06:00:00+00:00,T01,32.47,1010.4,5.33,220,1.152,56.8,152.2,45.5,2.21,Normal,6
2024-08-15 07:00:00+00:00,T01,31.84,1010.0,4.52,263,1.154,15.8,0.0,41.7,2.5,Normal,7
2024-08-15 08:00:00+00:00,T01,35.1,1010.0,3.03,247,1.141,0.0,0.0,46.4,2.73,Normal,8
2024-08-15 09:00:00+00:00,T01,34.2,1010.4,5.61,280,1.145,79.8,32.3,45.0,2.19,Normal,9
2024-08-15 10:00:00+00:00,T01,35.04,1010.3,2.11,223,1.142,0.0,17.2,43.9,3.54,Normal,10
2024-08-15 11:00:00+00:00,T01,34.28,1010.2,6.95,244,1.145,276.7,339.2,46.4,3.26,Normal,11
2024-08-15 12:00:00+00:00,T01,34.73,1011.0,2.83,230,1.144,0.0,140.8,45.6,3.45,Normal,12
2024-08-15 13:00:00+00:00,T01,34.59,1008.0,4.37,265,1.141,11.5,139.8,47.0,2.7,Normal,13
2024-08-15 14:00:00+00:00,T01,31.88,1008.2,2.68,224,1.151,0.0,140.7,43.5,2.95,Normal,14
2024-08-15 15:00:00+00:00,T01,29.73,1008.0,4.33,264,1.159,10.6,0.0,40.8,2.83,Normal,15
2024-08-15 16:00:00+00:00,T01,29.76,1008.6,2.91,230,1.16,0.0,0.0,38.5,2.63,Normal,16
2024-08-15 17:00:00+00:00,T01,29.37,1007.1,4.03,213,1.16,4.9,51.8,39.9,2.44,Normal,17
2024-08-15 18:00:00+00:00,T01,27.21,1009.4,3.02,251,1.171,0.0,55.3,36.4,2.63,Normal,18
2024-08-15 19:00:00+00:00,T01,25.6,1009.5,1.41,239,1.177,0.0,15.0,36.6,3.07,Normal,19
2024-08-15 20:00:00+00:00,T01,26.12,1009.5,4.23,177,1.175,8.4,64.5,35.4,3.08,Normal,20
2024-08-15 21:00:00+00:00,T01,22.66,1009.1,4.44,226,1.188,13.4,0.0,33.5,1.75,Normal,21
2024-08-15 22:00:00+00:00,T01,24.18,1009.1,2.52,225,1.182,0.0,2.6,35.0,3.22,Normal,22
2024-08-15 23:00:00+00:00,T01,23.71,1009.4,4.72,228,1.185,22.8,90.6,36.6,2.54,Normal,23
2024-08-16 00:00:00+00:00,T01,26.17,1009.3,3.6,270,1.175,1.0,285.3,38.4,2.38,Normal,0
2024-08-16 01:00:00+00:00,T01,25.93,1008.4,6.8,205,1.175,246.4,583.1,39.5,3.58,Normal,1
2024-08-16 02:00:00+00:00,T01,26.57,1009.9,6.01,213,1.174,122.5,257.4,37.5,2.49,Normal,2
2024-08-16 03:00:00+00:00,T01,28.21,1008.0,6.93,166,1.165,272.6,58.2,39.6,2.42,Normal,3
2024-08-16 04:00:00+00:00,T01,28.6,1009.9,10.91,167,1.166,2222.4,2295.5,58.2,2.24,Normal,4
2024-08-16 05:00:00+00:00,T01,31.01,1006.8,7.13,197,1.153,316.3,68.1,39.9,1.83,Normal,5
2024-08-16 06:00:00+00:00,T01,31.53,1008.6,7.88,213,1.153,521.9,518.5,48.9,2.17,Normal,6
2024-08-16 07:00:00+00:00,T01,33.09,1007.7,7.98,199,1.146,554.6,786.7,49.7,1.62,Normal,7
2024-08-16 08:00:00+00:00,T01,33.55,1011.1,6.79,210,1.149,244.5,206.7,45.8,3.56,Normal,8
2024-08-16 09:00:00+00:00,T01,35.39,1007.6,5.59,224,1.138,78.0,36.9,45.3,2.49,Normal,9
2024-08-16 10:00:00+00:00,T01,34.64,1011.4,7.74,223,1.145,478.2,616.2,48.5,2.46,Normal,10
2024-08-16 11:00:00+00:00,T01,35.36,1007.9,7.18,199,1.138,328.0,312.7,46.0,2.24,Normal,11
2024-08-16 12:00:00+00:00,T01,34.65,1012.4,1.11,213,1.146,0.0,138.9,46.6,2.94,Normal,12
2024-08-16 13:00:00+00:00,T01,32.48,1009.4,5.43,185,1.151,64.4,44.6,44.1,2.33,Normal,13
2024-08-16 14:00:00+00:00,T01,33.4,1010.3,4.7,210,1.148,22.1,0.0,43.7,4.1,Normal,14
2024-08-16 15:00:00+00:00,T01,31.25,1010.2,4.23,213,1.156,8.4,8.3,40.1,2.86,Normal,15
2024-08-16 16:00:00+00:00,T01,30.31,1013.3,7.05,194,1.163,298.3,22.0,41.6,2.34,Normal,16
2024-08-16 17:00:00+00:00,T01,28.13,1012.4,4.0,123,1.171,4.5,24.6,38.3,4.36,Normal,17
2024-08-16 18:00:00+00:00,T01,27.24,1009.0,6.66,195,1.17,220.2,226.5,39.0,2.27,Normal,18
2024-08-16 19:00:00+00:00,T01,27.17,1011.9,4.82,270,1.174,16.2,0.0,36.3,3.96,Normal,19
2024-08-16 20:00:00+00:00,T01,27.82,1012.0,5.06,209,1.171,39.3,116.9,38.2,3.03,Normal,20
2024-08-16 21:00:00+00:00,T01,24.39,1010.7,6.83,193,1.183,252.3,519.6,39.7,2.35,Normal,21
2024-08-16 22:00:00+00:00,T01,25.31,1012.5,5.64,221,1.182,82.6,121.7,35.2,3.52,Normal,22
2024-08-16 23:00:00+00:00,T01,25.11,1010.5,6.45,242,1.18,184.4,227.2,34.9,4.12,Normal,23
2024-08-17 00:00:00+00:00,T01,26.35,1012.8,4.91,225,1.178,0.0,282.1,36.9,2.07,Normal,0
2024-08-17 01:00:00+00:00,T01,26.8,1011.9,5.55,221,1.175,0.0,27.8,38.2,2.87,Normal,1
2024-08-17 02:00:00+00:00,T01,28.41,1011.6,7.85,194,1.169,0.0,24.8,38.6,3.05,Normal,2
2024-08-17 03:00:00+00:00,T01,26.03,1013.2,7.67,220,1.18,0.0,140.0,37.2,3.05,Normal,3
2024-08-17 04:00:00+00:00,T01,29.52,1011.9,5.01,196,1.165,0.0,0.0,41.1,2.13,Normal,4
2024-08-17 05:00:00+00:00,T01,30.72,1013.6,5.11,241,1.162,0.0,46.9,40.6,2.17,Normal,5
2024-08-17 06:00:00+00:00,T01,32.68,1012.5,10.83,274,1.153,2155.6,2068.9,58.6,2.38,Normal,6
2024-08-17 07:00:00+00:00,T01,32.93,1012.7,5.86,265,1.153,105.0,154.9,43.3,2.46,Normal,7
2024-08-17 08:00:00+00:00,T01,33.86,1014.8,4.97,219,1.152,34.3,0.0,43.3,3.41,Normal,8
2024-08-17 09:00:00+00:00,T01,35.57,1013.7,6.96,216,1.144,278.9,383.9,46.5,2.7,Normal,9
2024-08-17 10:00:00+00:00,T01,36.57,1012.9,4.51,198,1.139,15.5,0.0,46.6,2.15,Normal,10
2024-08-17 11:00:00+00:00,T01,32.57,1014.3,4.3,251,1.156,9.9,0.0,42.1,2.47,Normal,11
2024-08-17 12:00:00+00:00,T01,34.09,1013.7,5.89,250,1.149,108.4,0.0,45.1,3.17,Normal,12
2024-08-17 13:00:00+00:00,T01,33.44,1013.8,5.99,262,1.152,120.0,81.0,44.5,2.51,Normal,13
2024-08-17 14:00:00+00:00,T01,32.61,1014.7,4.02,246,1.156,4.8,0.0,43.2,2.48,Normal,14
2024-08-17 15:00:00+00:00,T01,30.78,1014.3,6.22,217,1.163,149.9,67.3,42.0,3.63,Normal,15
2024-08-17 16:00:00+00:00,T01,28.83,1015.2,3.26,190,1.171,0.1,184.6,40.2,3.26,Normal,16
2024-08-17 17:00:00+00:00,T01,27.98,1014.0,2.93,264,1.173,0.0,6.0,37.8,3.3,Normal,17
2024-08-17 18:00:00+00:00,T01,28.07,1015.1,4.32,204,1.174,10.3,15.1,40.8,2.32,Normal,18
2024-08-17 19:00:00+00:00,T01,27.47,1015.7,3.41,274,1.177,0.3,100.8,38.2,3.0,Normal,19
2024-08-17 20:00:00+00:00,T01,26.01,1014.7,5.16,181,1.182,45.3,0.0,35.7,2.56,Normal,20
2024-08-17 21:00:00+00:00,T01,24.13,1014.9,4.78,197,1.189,25.3,0.0,33.6,2.57,Normal,21
2024-08-17 22:00:00+00:00,T01,24.7,1016.1,3.09,206,1.188,0.0,191.0,36.3,2.81,Normal,22
2024-08-17 23:00:00+00:00,T01,24.91,1016.7,5.48,226,1.188,68.5,340.4,37.3,2.45,Normal,23
2024-08-18 00:00:00+00:00,T01,26.1,1015.6,4.4,238,1.182,12.3,0.0,36.4,3.18,Normal,0
2024-08-18 01:00:00+00:00,T01,26.97,1014.3,4.82,200,1.177,27.1,0.0,36.7,3.05,Normal,1
2024-08-18 02:00:00+00:00,T01,27.12,1015.4,5.41,231,1.178,62.9,0.0,38.4,3.32,Normal,2
2024-08-18 03:00:00+00:00,T01,28.97,1013.7,6.84,182,1.169,254.3,185.1,40.8,2.42,Normal,3
2024-08-18 04:00:00+00:00,T01,28.9,1014.2,5.99,200,1.17,120.0,30.0,39.5,3.82,Normal,4
2024-08-18 05:00:00+00:00,T01,31.63,1015.0,7.68,174,1.16,460.3,66.2,43.2,3.09,Low Output,5
2024-08-18 06:00:00+00:00,T01,33.28,1014.8,7.57,187,1.154,428.6,600.4,49.7,3.49,Normal,6
2024-08-18 07:00:00+00:00,T01,32.39,1015.0,5.21,190,1.157,29.1,35.9,41.5,2.68,Normal,7
2024-08-18 08:00:00+00:00,T01,34.73,1014.6,4.37,211,1.148,11.5,277.6,47.0,2.73,Normal,8
2024-08-18 09:00:00+00:00,T01,33.84,1012.9,3.22,290,1.149,0.0,0.0,42.7,1.55,Normal,9
2024-08-18 10:00:00+00:00,T01,35.96,1014.8,4.75,161,1.144,24.1,319.5,49.0,1.51,Normal,10
2024-08-18 11:00:00+00:00,T01,35.76,1014.4,5.49,198,1.144,69.3,0.0,43.9,2.9,Normal,11
2024-08-18 12:00:00+00:00,T01,33.96,1013.8,6.52,216,1.15,195.8,50.6,43.0,2.93,Normal,12
2024-08-18 13:00:00+00:00,T01,34.33,1013.4,1.72,197,1.148,0.0,0.0,46.2,3.02,Normal,13
2024-08-18 14:00:00+00:00,T01,31.9,1014.7,4.77,234,1.159,24.9,140.2,44.7,2.94,Normal,14
2024-08-18 15:00:00+00:00,T01,30.94,1014.1,5.25,179,1.162,51.1,0.0,38.7,3.2,Normal,15
2024-08-18 16:00:00+00:00,T01,29.07,1014.2,7.03,223,1.169,293.9,525.2,41.4,2.64,Normal,16
2024-08-18 17:00:00+00:00,T01,28.68,1013.4,4.03,185,1.17,4.9,0.0,38.8,2.29,Normal,17
2024-08-18 18:00:00+00:00,T01,27.34,1014.0,3.88,226,1.176,3.1,0.0,37.4,1.97,Normal,18
2024-08-18 19:00:00+00:00,T01,26.17,1012.5,1.78,209,1.178,0.0,162.7,37.3,2.23,Normal,19
2024-08-18 20:00:00+00:00,T01,25.0,1013.0,3.49,221,1.184,0.5,0.0,33.9,3.58,Normal,20
2024-08-18 21:00:00+00:00,T01,26.06,1013.7,3.45,197,1.18,0.4,119.4,37.1,3.1,Normal,21
2024-08-18 22:00:00+00:00,T01,25.72,1013.4,3.36,162,1.181,0.2,0.0,36.9,3.89,Normal,22
2024-08-18 23:00:00+00:00,T01,24.58,1011.2,4.38,183,1.183,11.8,0.0,38.2,3.31,Normal,23
2024-08-19 00:00:00+00:00,T01,24.36,1013.3,3.64,235,1.187,1.2,0.0,32.0,2.59,Normal,0
2024-08-19 01:00:00+00:00,T01,27.36,1013.3,6.11,214,1.175,135.1,224.9,37.0,1.93,Normal,1
2024-08-19 02:00:00+00:00,T01,28.62,1012.3,7.19,246,1.169,330.3,257.6,41.2,2.98,Normal,2
2024-08-19 03:00:00+00:00,T01,28.4,1011.3,8.24,184,1.168,646.1,594.1,43.7,2.34,Normal,3
2024-08-19 04:00:00+00:00,T01,28.54,1011.1,6.75,248,1.168,236.8,127.4,39.4,2.73,Normal,4
2024-08-19 05:00:00+00:00,T01,31.21,1010.7,8.47,262,1.157,734.9,776.0,48.5,2.76,Normal,5
2024-08-19 06:00:00+00:00,T01,33.92,1009.9,8.21,176,1.146,635.0,540.9,49.5,2.66,Normal,6
2024-08-19 07:00:00+00:00,T01,31.39,1012.3,4.49,248,1.158,14.9,391.8,44.7,3.04,Normal,7
2024-08-19 08:00:00+00:00,T01,34.62,1009.8,6.22,282,1.143,149.9,153.7,49.2,2.28,Normal,8
2024-08-19 09:00:00+00:00,T01,34.65,1010.0,4.29,218,1.143,9.6,0.0,45.1,2.49,Normal,9
2024-08-19 10:00:00+00:00,T01,33.97,1009.9,4.62,262,1.146,19.1,0.0,44.9,3.59,Normal,10
2024-08-19 11:00:00+00:00,T01,35.19,1012.1,6.29,246,1.143,159.9,121.2,45.2,3.07,Normal,11
2024-08-19 12:00:00+00:00,T01,33.12,1011.0,5.82,266,1.15,100.7,0.0,43.5,2.81,Normal,12
2024-08-19 13:00:00+00:00,T01,33.93,1009.4,7.57,234,1.145,428.6,224.0,47.7,2.27,Normal,13
2024-08-19 14:00:00+00:00,T01,33.39,1009.3,8.87,216,1.147,908.3,1088.7,51.3,1.67,Normal,14
2024-08-19 15:00:00+00:00,T01,31.44,1009.2,6.09,227,1.154,132.5,442.5,46.5,2.91,Normal,15
2024-08-19 16:00:00+00:00,T01,29.18,1010.4,5.12,224,1.164,42.8,0.0,37.0,2.9,Normal,16
2024-08-19 17:00:00+00:00,T01,27.1,1007.1,5.17,222,1.169,45.9,145.8,39.2,3.57,Normal,17
2024-08-19 18:00:00+00:00,T01,26.01,1010.2,5.37,214,1.176,59.8,41.6,35.1,2.56,Normal,18
2024-08-19 19:00:00+00:00,T01,24.89,1008.9,6.25,264,1.179,154.1,304.9,37.4,2.6,Normal,19
2024-08-19 20:00:00+00:00,T01,26.92,1008.4,4.67,214,1.171,20.9,103.4,39.2,2.76,Normal,20
